,Unnamed: 0,BoroCT2010,311 calls,Total Households,Median Income,Total cars,Total educated,Total High School,Total bachelors,Total masters,Total PHD,Median Age,Total households,Total family households,Total non-family households,Median House Value,Total Hunits,Owner Occupied,Renter Occupied,Total Population,White only,Black only,Asian only,Hispanic only,Other Only,Median Rent,Normalized 311 calls,Normalized cars,Normalized High school,Normalized bachelors,Normalized masters,Normalized PHD,Normalized familiy household,Normalized non-family household,Normalized owner ocuppied,Normalized renter ocuppied,Normalized white only,Normalized black only,Normalized asian only,Normalized hispanic only,Normalized other only
1555,1555,4036300,414,648.0,62821.0,388.0,1579.0,685.0,133.0,28.0,0.0,32.5,648.0,464.0,184.0,481500.0,2225.0,807.0,1418.0,2225.0,17.0,339.0,90.0,1712.0,67.0,1367.0,0.18606741573,0.598765432099,307.865168539,59.7752808989,12.5842696629,0.0,0.716049382716,0.283950617284,0.362696629213,0.637303370787,0.0076404494382,0.152359550562,0.0404494382022,0.769438202247,0.0301123595506
1556,1556,4036500,582,987.0,62813.0,533.0,2950.0,1480.0,265.0,150.0,0.0,30.6,987.0,604.0,383.0,520400.0,4191.0,1297.0,2894.0,4191.0,50.0,547.0,136.0,3453.0,5.0,1168.0,0.138869005011,0.540020263425,353.137675972,63.2307325221,35.7909806729,0.0,0.611955420466,0.388044579534,0.309472679551,0.690527320449,0.011930326891,0.130517776187,0.0324504891434,0.823908375089,0.0011930326891
1557,1557,4036600,678,921.0,76027.0,1082.0,2063.0,513.0,275.0,144.0,0.0,40.5,921.0,689.0,232.0,351800.0,2976.0,2129.0,847.0,2977.0,1.0,2701.0,98.0,130.0,47.0,1179.0,0.227746053074,1.17480998914,172.321128653,92.3748740343,48.3708431307,0.0,0.748099891422,0.251900108578,0.715389784946,0.284610215054,0.000335908632852,0.907289217333,0.0329190460195,0.0436681222707,0.015787705744
1558,1558,4036700,351,775.0,60231.0,671.0,1654.0,663.0,205.0,77.0,6.0,36.9,775.0,595.0,180.0,476200.0,2637.0,1375.0,1262.0,2637.0,146.0,1286.0,192.0,963.0,50.0,1517.0,0.133105802048,0.865806451613,251.422070535,77.7398558969,29.1998483125,2.27531285552,0.767741935484,0.232258064516,0.521425862723,0.478574137277,0.0553659461509,0.487675388699,0.0728100113766,0.365187713311,0.0189609404626
1559,1559,4036800,502,786.0,72900.0,1028.0,1681.0,409.0,267.0,161.0,16.0,39.3,786.0,572.0,214.0,362200.0,2452.0,1904.0,548.0,2488.0,40.0,2222.0,9.0,183.0,34.0,1140.0,0.201768488746,1.30788804071,164.389067524,107.31511254,64.7106109325,6.4308681672,0.727735368957,0.272264631043,0.776508972268,0.223491027732,0.016077170418,0.89308681672,0.00361736334405,0.0735530546624,0.0136655948553
1560,1560,4037100,227,517.0,55982.0,643.0,1110.0,400.0,159.0,85.0,0.0,33.0,517.0,383.0,134.0,472500.0,1911.0,1045.0,866.0,1925.0,81.0,538.0,305.0,1001.0,0.0,1694.0,0.117922077922,1.24371373308,207.792207792,82.5974025974,44.1558441558,0.0,0.74081237911,0.25918762089,0.546834118263,0.453165881737,0.0420779220779,0.279480519481,0.158441558442,0.52,0.0
1561,1561,4037300,672,682.0,51912.0,497.0,1558.0,367.0,182.0,71.0,16.0,32.3,682.0,443.0,239.0,531000.0,2464.0,994.0,1470.0,2464.0,79.0,568.0,207.0,1558.0,52.0,1520.0,0.272727272727,0.728739002933,148.944805195,73.8636363636,28.8149350649,6.49350649351,0.649560117302,0.350439882698,0.403409090909,0.596590909091,0.0320616883117,0.230519480519,0.0840097402597,0.632305194805,0.0211038961039
1562,1562,4037500,611,882.0,45854.0,354.0,2447.0,862.0,157.0,36.0,8.0,34.4,882.0,713.0,169.0,614400.0,3647.0,435.0,3212.0,3647.0,24.0,82.0,381.0,3052.0,108.0,1369.0,0.167534960241,0.401360544218,236.358650946,43.0490814368,9.87112695366,2.19358376748,0.808390022676,0.191609977324,0.119276117357,0.880723882643,0.00658075130244,0.0224842336167,0.104469426926,0.836852207294,0.029613380861
1563,1563,4037600,862,1843.0,77165.0,2695.0,4327.0,1322.0,517.0,397.0,0.0,39.1,1843.0,1580.0,263.0,387200.0,6388.0,4898.0,1490.0,6388.0,0.0,5682.0,227.0,399.0,80.0,1322.0,0.134940513463,1.46228974498,206.950532248,80.9329993738,62.147777082,0.0,0.857297883885,0.142702116115,0.766750156544,0.233249843456,0.0,0.889480275517,0.0355353788353,0.0624608641202,0.0125234815279
1564,1564,4037700,606,861.0,39403.0,443.0,2171.0,420.0,205.0,59.0,0.0,30.7,861.0,605.0,256.0,568400.0,3550.0,797.0,2753.0,3552.0,2.0,462.0,141.0,2935.0,12.0,1441.0,0.170608108108,0.514518002323,118.243243243,57.713963964,16.6103603604,0.0,0.702671312427,0.297328687573,0.224507042254,0.775492957746,0.000563063063063,0.130067567568,0.0396959459459,0.826295045045,0.00337837837838
1565,1565,4037900,892,1365.0,52711.0,683.0,4188.0,1603.0,90.0,93.0,22.0,28.2,1365.0,1114.0,251.0,502800.0,7098.0,1083.0,6015.0,7116.0,7.0,275.0,164.0,6635.0,35.0,1590.0,0.125351320967,0.500366300366,225.267003935,12.6475548061,13.0691399663,3.09162450815,0.816117216117,0.183882783883,0.15257819104,0.84742180896,0.000983698707139,0.0386453063519,0.0230466554244,0.932405845981,0.00491849353569
1566,1566,4038100,961,1705.0,48597.0,893.0,4657.0,1344.0,325.0,61.0,20.0,29.0,1705.0,1172.0,533.0,241300.0,7422.0,1444.0,5978.0,7509.0,58.0,959.0,277.0,6182.0,33.0,1473.0,0.127979757624,0.523753665689,178.985217739,43.2813956585,8.1235850313,2.66347050206,0.687390029326,0.312609970674,0.194556723255,0.805443276745,0.00772406445599,0.127713410574,0.0368890664536,0.823278732188,0.00439472632841
1567,1567,4038301,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,1568,4038302,977,0.0,0.0,0.0,44.0,4.0,0.0,9.0,0.0,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,31.0,9.0,0.0,4.0,0.0,0.0,22.2045454545,0.0,90.9090909091,0.0,204.545454545,0.0,0.0,0.0,0.0,0.0,0.704545454545,0.204545454545,0.0,0.0909090909091,0.0
1569,1569,4038400,401,727.0,65721.0,892.0,1590.0,535.0,295.0,42.0,5.0,37.9,727.0,583.0,144.0,359100.0,2423.0,1598.0,825.0,2450.0,56.0,2068.0,123.0,189.0,14.0,1298.0,0.163673469388,1.22696011004,218.367346939,120.408163265,17.1428571429,2.04081632653,0.801925722146,0.198074277854,0.659513000413,0.340486999587,0.0228571428571,0.844081632653,0.0502040816327,0.0771428571429,0.00571428571429
1570,1570,4039400,550,938.0,57095.0,1274.0,2127.0,567.0,232.0,193.0,0.0,40.8,938.0,751.0,187.0,377100.0,2954.0,2006.0,948.0,2954.0,18.0,2673.0,0.0,180.0,83.0,1288.0,0.186188219364,1.35820895522,191.943127962,78.5375761679,65.3351387949,0.0,0.800639658849,0.199360341151,0.679079214624,0.320920785376,0.00609343263372,0.904874746107,0.0,0.0609343263372,0.0280974949221
1571,1571,4039800,188,511.0,68523.0,727.0,1402.0,459.0,228.0,23.0,0.0,41.0,511.0,372.0,139.0,433400.0,1975.0,1511.0,464.0,1976.0,0.0,1903.0,0.0,40.0,33.0,1164.0,0.0951417004049,1.42270058708,232.287449393,115.384615385,11.6396761134,0.0,0.727984344423,0.272015655577,0.765063291139,0.234936708861,0.0,0.963056680162,0.0,0.0202429149798,0.0167004048583
1572,1572,4039900,495,1066.0,40764.0,760.0,2591.0,713.0,192.0,62.0,0.0,29.3,1066.0,948.0,118.0,530800.0,4290.0,914.0,3376.0,4290.0,42.0,107.0,605.0,3477.0,59.0,1332.0,0.115384615385,0.712945590994,166.2004662,44.7552447552,14.4522144522,0.0,0.889305816135,0.110694183865,0.213053613054,0.786946386946,0.00979020979021,0.0249417249417,0.141025641026,0.81048951049,0.0137529137529
1573,1573,4040000,327,389.0,60438.0,475.0,780.0,148.0,87.0,82.0,0.0,42.0,389.0,249.0,140.0,414000.0,1164.0,932.0,232.0,1164.0,4.0,1109.0,0.0,34.0,17.0,1142.0,0.280927835052,1.22107969152,127.147766323,74.7422680412,70.4467353952,0.0,0.640102827763,0.359897172237,0.800687285223,0.199312714777,0.00343642611684,0.952749140893,0.0,0.0292096219931,0.0146048109966
1574,1574,4040100,667,1747.0,46792.0,752.0,5081.0,1294.0,296.0,68.0,0.0,30.7,1747.0,1355.0,392.0,467000.0,7814.0,1471.0,6343.0,7814.0,143.0,108.0,975.0,6565.0,23.0,1483.0,0.0853596109547,0.430452203778,165.600204761,37.8807269004,8.7023291528,0.0,0.775615340584,0.224384659416,0.188251855644,0.811748144356,0.0183004863066,0.0138213463015,0.124776043,0.840158689532,0.00294343486051
1575,1575,4040200,238,439.0,81705.0,607.0,1095.0,236.0,152.0,124.0,20.0,44.2,439.0,321.0,118.0,402000.0,1524.0,1163.0,361.0,1524.0,0.0,1437.0,17.0,30.0,40.0,1008.0,0.156167979003,1.38268792711,154.855643045,99.7375328084,81.3648293963,13.1233595801,0.731207289294,0.268792710706,0.76312335958,0.23687664042,0.0,0.942913385827,0.011154855643,0.0196850393701,0.0262467191601
1576,1576,4040300,702,1718.0,48775.0,933.0,4528.0,1501.0,279.0,43.0,0.0,29.6,1718.0,1439.0,279.0,423100.0,7250.0,1499.0,5751.0,7250.0,136.0,9.0,369.0,6577.0,159.0,1464.0,0.0968275862069,0.543073341094,207.034482759,38.4827586207,5.93103448276,0.0,0.837601862631,0.162398137369,0.20675862069,0.79324137931,0.0187586206897,0.00124137931034,0.0508965517241,0.907172413793,0.0219310344828
1577,1577,4040400,697,1291.0,44280.0,1264.0,2688.0,826.0,293.0,65.0,0.0,35.0,1291.0,824.0,467.0,323400.0,4153.0,2617.0,1536.0,4153.0,24.0,3676.0,64.0,276.0,113.0,1078.0,0.167830483987,0.979085979861,198.892366964,70.5514086203,15.6513363833,0.0,0.638264910922,0.361735089078,0.630146881772,0.369853118228,0.00577895497231,0.885143269925,0.0154105465928,0.0664579821816,0.027209246328
1578,1578,4040500,506,820.0,44904.0,191.0,2212.0,744.0,35.0,22.0,0.0,29.5,820.0,642.0,178.0,636400.0,3669.0,336.0,3333.0,3669.0,6.0,6.0,287.0,3370.0,0.0,1512.0,0.137912237667,0.232926829268,202.78004906,9.53938402835,5.99618424639,0.0,0.782926829268,0.217073170732,0.0915780866721,0.908421913328,0.00163532297629,0.00163532297629,0.0782229490324,0.918506405015,0.0
1579,1579,4040700,674,1906.0,36807.0,657.0,4967.0,1604.0,177.0,64.0,30.0,32.3,1906.0,1457.0,449.0,502200.0,7326.0,906.0,6420.0,7326.0,93.0,269.0,504.0,6436.0,24.0,1299.0,0.0920010920011,0.344700944386,218.946218946,24.1605241605,8.73600873601,4.095004095,0.764428121721,0.235571878279,0.123669123669,0.876330876331,0.0126945126945,0.0367185367185,0.0687960687961,0.878514878515,0.003276003276
1580,1580,4040900,554,1226.0,46477.0,526.0,3368.0,823.0,194.0,62.0,0.0,31.4,1226.0,938.0,288.0,587500.0,5407.0,1535.0,3872.0,5407.0,50.0,55.0,755.0,4539.0,8.0,1332.0,0.102459774367,0.429037520392,152.210098021,35.8794155724,11.4666173479,0.0,0.765089722675,0.234910277325,0.283891252081,0.716108747919,0.00924727205474,0.0101719992602,0.139633808027,0.83946735713,0.00147956352876
1581,1581,4041100,376,924.0,45833.0,514.0,2535.0,564.0,186.0,31.0,13.0,29.8,924.0,751.0,173.0,460200.0,3968.0,1026.0,2942.0,3968.0,77.0,53.0,410.0,3422.0,6.0,1414.0,0.0947580645161,0.556277056277,142.137096774,46.875,7.8125,3.27620967742,0.812770562771,0.187229437229,0.258568548387,0.741431451613,0.0194052419355,0.0133568548387,0.103326612903,0.862399193548,0.00151209677419
1582,1582,4041300,487,984.0,52903.0,707.0,2896.0,732.0,274.0,0.0,0.0,29.8,984.0,824.0,160.0,524300.0,4804.0,1218.0,3586.0,4804.0,219.0,0.0,943.0,3604.0,38.0,1568.0,0.101373855121,0.718495934959,152.373022481,57.0358034971,0.0,0.0,0.837398373984,0.162601626016,0.253538717735,0.746461282265,0.0455870108243,0.0,0.196294754371,0.750208159867,0.00791007493755
1583,1583,4041400,777,1199.0,42379.0,1216.0,2432.0,328.0,314.0,91.0,0.0,32.7,1199.0,898.0,301.0,342100.0,3892.0,1802.0,2090.0,3896.0,25.0,2751.0,0.0,1049.0,71.0,1319.0,0.199435318275,1.01417848207,84.1889117043,80.5954825462,23.3572895277,0.0,0.748957464554,0.251042535446,0.463001027749,0.536998972251,0.00641683778234,0.706108829569,0.0,0.269250513347,0.0182238193018
1584,1584,4041500,412,1051.0,39688.0,794.0,2380.0,574.0,292.0,53.0,0.0,36.1,1051.0,850.0,201.0,613200.0,3565.0,1200.0,2365.0,3582.0,496.0,37.0,638.0,2399.0,12.0,1386.0,0.115019542155,0.755470980019,160.245672808,81.5187046343,14.7962032384,0.0,0.80875356803,0.19124643197,0.336605890603,0.663394109397,0.13847012842,0.0103294249023,0.178112786153,0.669737576773,0.00335008375209
1585,1585,4042400,443,735.0,73542.0,953.0,1754.0,548.0,278.0,200.0,11.0,39.1,735.0,546.0,189.0,453100.0,2557.0,2295.0,262.0,2569.0,13.0,2429.0,28.0,63.0,36.0,1237.0,0.172440638381,1.29659863946,213.312572986,108.213312573,77.8513040093,4.28182172051,0.742857142857,0.257142857143,0.897536175205,0.102463824795,0.00506033476061,0.945504087193,0.0108991825613,0.0245231607629,0.0140132347217
1586,1586,4042600,47,0.0,0.0,0.0,489.0,168.0,31.0,7.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,207.0,173.0,20.0,94.0,6.0,0.0,0.094,0.0,336.0,62.0,14.0,0.0,0.0,0.0,0.0,0.0,0.414,0.346,0.04,0.188,0.012
1587,1587,4042700,540,1263.0,45417.0,935.0,3258.0,716.0,200.0,47.0,0.0,32.6,1263.0,992.0,271.0,599200.0,5137.0,1380.0,3757.0,5137.0,250.0,0.0,806.0,4081.0,0.0,1465.0,0.105119719681,0.740300870942,139.380961651,38.9332295114,9.14930893518,0.0,0.785431512272,0.214568487728,0.268639283629,0.731360716371,0.0486665368892,0.0,0.156900914931,0.79443254818,0.0
1588,1588,4043200,255,414.0,93214.0,646.0,901.0,295.0,133.0,103.0,0.0,38.8,414.0,304.0,110.0,454500.0,1425.0,1175.0,250.0,1429.0,2.0,1275.0,0.0,136.0,16.0,1445.0,0.17844646606,1.56038647343,206.438068579,93.0720783765,72.0783764871,0.0,0.734299516908,0.265700483092,0.824561403509,0.175438596491,0.00139958012596,0.892232330301,0.0,0.0951714485654,0.0111966410077
1589,1589,4043400,275,481.0,84617.0,754.0,1147.0,180.0,188.0,108.0,0.0,33.4,481.0,384.0,97.0,375900.0,1822.0,1637.0,185.0,1822.0,37.0,1273.0,168.0,155.0,189.0,1802.0,0.150933040615,1.56756756757,98.7925356751,103.183315038,59.275521405,0.0,0.798336798337,0.201663201663,0.898463227223,0.101536772777,0.0203073545554,0.698682766191,0.0922063666301,0.0850713501647,0.103732162459
1590,1590,4043701,407,896.0,47333.0,828.0,2692.0,738.0,230.0,39.0,0.0,40.2,896.0,753.0,143.0,480600.0,3139.0,776.0,2363.0,3743.0,598.0,362.0,348.0,2338.0,97.0,1449.0,0.108736307775,0.924107142857,197.168047021,61.4480363345,10.4194496393,0.0,0.840401785714,0.159598214286,0.247212488054,0.752787511946,0.15976489447,0.096713865883,0.0929735506278,0.624632647609,0.0259150414106
1591,1591,4043702,549,2055.0,37411.0,1088.0,4016.0,843.0,680.0,206.0,0.0,36.1,2055.0,1290.0,765.0,281800.0,5801.0,2108.0,3693.0,5802.0,224.0,833.0,1100.0,3572.0,73.0,1477.0,0.0946225439504,0.529440389294,145.294725957,117.200965184,35.5049982765,0.0,0.627737226277,0.372262773723,0.363385623168,0.636614376832,0.0386073767666,0.143571182351,0.189589796622,0.615649775939,0.0125818683213
1592,1592,4043900,587,1217.0,40185.0,837.0,2641.0,893.0,211.0,8.0,0.0,29.0,1217.0,944.0,273.0,533100.0,4467.0,1099.0,3368.0,4467.0,444.0,73.0,215.0,3735.0,0.0,1554.0,0.131408103873,0.687756778965,199.910454444,47.2352809492,1.79091112604,0.0,0.775677896467,0.224322103533,0.246026415939,0.753973584061,0.099395567495,0.0163420640251,0.0481307365122,0.836131631968,0.0
1593,1593,4044000,886,1054.0,55203.0,839.0,2377.0,451.0,294.0,55.0,0.0,33.0,1054.0,867.0,187.0,349100.0,3864.0,2026.0,1838.0,3864.0,8.0,2720.0,137.0,433.0,566.0,1327.0,0.229296066253,0.796015180266,116.718426501,76.0869565217,14.2339544513,0.0,0.822580645161,0.177419354839,0.524327122153,0.475672877847,0.00207039337474,0.703933747412,0.0354554865424,0.112060041408,0.146480331263
1594,1594,4044301,416,1419.0,20958.0,672.0,2252.0,564.0,239.0,74.0,0.0,36.1,1419.0,763.0,656.0,386300.0,3590.0,636.0,2954.0,3592.0,126.0,374.0,606.0,2425.0,61.0,681.0,0.115812917595,0.473572938689,157.0155902,66.5367483296,20.6013363029,0.0,0.53770260747,0.46229739253,0.177158774373,0.822841225627,0.0350779510022,0.104120267261,0.168708240535,0.675111358575,0.0169821826281
1595,1595,4044302,623,1286.0,54057.0,938.0,3264.0,948.0,401.0,126.0,0.0,35.0,1286.0,1050.0,236.0,432100.0,4778.0,1769.0,3009.0,4787.0,294.0,613.0,1791.0,2041.0,48.0,1369.0,0.13014414038,0.729393468118,198.036348444,83.7685397953,26.3212868185,0.0,0.816485225505,0.183514774495,0.370238593554,0.629761406446,0.0614163359098,0.128055149363,0.374138291205,0.426363066639,0.0100271568832
1596,1596,4044400,1534,948.0,25500.0,481.0,1874.0,442.0,145.0,75.0,14.0,35.3,948.0,590.0,358.0,435700.0,2780.0,911.0,1869.0,2843.0,39.0,709.0,677.0,1046.0,372.0,1050.0,0.539570875835,0.507383966245,155.469574393,51.0024621878,26.3805838903,4.92437565951,0.622362869198,0.377637130802,0.327697841727,0.672302158273,0.0137179036229,0.249384453043,0.238128737249,0.367921209989,0.130847696096
1597,1597,4044601,846,1193.0,39632.0,393.0,2392.0,481.0,295.0,81.0,0.0,35.7,1193.0,800.0,393.0,204400.0,3283.0,436.0,2847.0,3298.0,26.0,877.0,629.0,1649.0,117.0,1140.0,0.256519102486,0.329421626153,145.845967253,89.4481503942,24.5603395998,0.0,0.670578373847,0.329421626153,0.13280536095,0.86719463905,0.00788356579745,0.265918738629,0.190721649485,0.5,0.0354760460885
1598,1598,4044602,631,1404.0,39728.0,518.0,3068.0,706.0,543.0,224.0,13.0,31.1,1404.0,947.0,457.0,267300.0,4545.0,551.0,3994.0,5008.0,90.0,1480.0,1649.0,1484.0,305.0,1208.0,0.125998402556,0.368945868946,140.974440895,108.426517572,44.7284345048,2.59584664537,0.674501424501,0.325498575499,0.121232123212,0.878767876788,0.0179712460064,0.29552715655,0.329273162939,0.296325878594,0.0609025559105
1599,1599,4044800,471,774.0,46607.0,726.0,1808.0,295.0,348.0,272.0,18.0,34.5,774.0,605.0,169.0,495200.0,2625.0,1133.0,1492.0,2625.0,87.0,299.0,1388.0,558.0,293.0,1336.0,0.179428571429,0.937984496124,112.380952381,132.571428571,103.619047619,6.85714285714,0.78165374677,0.21834625323,0.431619047619,0.568380952381,0.0331428571429,0.113904761905,0.528761904762,0.212571428571,0.111619047619
1600,1600,4045000,443,528.0,51500.0,600.0,1351.0,339.0,313.0,100.0,4.0,42.3,528.0,396.0,132.0,493600.0,1793.0,1154.0,639.0,1793.0,388.0,8.0,882.0,404.0,111.0,1366.0,0.247071946458,1.13636363636,189.068600112,174.567763525,55.7724484105,2.23089793642,0.75,0.25,0.643614054657,0.356385945343,0.216397099833,0.00446179587284,0.49191299498,0.225320691578,0.0619074177356
1601,1601,4045200,116,158.0,42000.0,169.0,764.0,216.0,162.0,32.0,4.0,56.8,158.0,116.0,42.0,454200.0,556.0,182.0,374.0,974.0,271.0,248.0,346.0,109.0,0.0,1293.0,0.11909650924,1.06962025316,221.765913758,166.324435318,32.8542094456,4.1067761807,0.73417721519,0.26582278481,0.327338129496,0.672661870504,0.278234086242,0.254620123203,0.35523613963,0.111909650924,0.0
1602,1602,4045400,582,1499.0,55179.0,1420.0,3198.0,436.0,946.0,369.0,75.0,37.9,1499.0,1008.0,491.0,457500.0,4364.0,1565.0,2799.0,4392.0,293.0,464.0,3018.0,263.0,354.0,1280.0,0.132513661202,0.947298198799,99.2714025501,215.391621129,84.0163934426,17.0765027322,0.672448298866,0.327551701134,0.358615948671,0.641384051329,0.0667122040073,0.105646630237,0.687158469945,0.0598816029144,0.0806010928962
1603,1603,4045600,192,352.0,60139.0,527.0,1027.0,101.0,311.0,87.0,16.0,38.8,352.0,282.0,70.0,605500.0,1471.0,1124.0,347.0,1478.0,39.0,96.0,1311.0,18.0,14.0,1589.0,0.129905277402,1.49715909091,68.3355886333,210.419485792,58.8633288227,10.8254397835,0.801136363636,0.198863636364,0.764106050306,0.235893949694,0.0263870094723,0.0649526387009,0.88700947226,0.0121786197564,0.00947225981055
1604,1604,4045700,295,966.0,63750.0,724.0,2315.0,620.0,660.0,172.0,30.0,37.4,966.0,599.0,367.0,605500.0,3089.0,2055.0,1034.0,3089.0,261.0,18.0,1903.0,869.0,38.0,1365.0,0.0955001618647,0.749482401656,200.712204597,213.661379087,55.6814503075,9.71188086759,0.620082815735,0.379917184265,0.66526383943,0.33473616057,0.0844933635481,0.00582712852056,0.616056976368,0.281320815798,0.0123017157656
1605,1605,4045800,385,660.0,58750.0,680.0,1394.0,179.0,331.0,284.0,38.0,37.4,660.0,534.0,126.0,612500.0,2074.0,717.0,1357.0,2074.0,125.0,218.0,1254.0,269.0,208.0,1184.0,0.185631629701,1.0303030303,86.3066538091,159.594985535,136.933461909,18.3220829315,0.809090909091,0.190909090909,0.345708775313,0.654291224687,0.0602700096432,0.105110896818,0.604628736741,0.129701060752,0.100289296046
1606,1606,4045900,253,1132.0,59074.0,930.0,3044.0,469.0,354.0,133.0,49.0,35.7,1132.0,904.0,228.0,613000.0,4164.0,1430.0,2734.0,4172.0,95.0,5.0,2021.0,1913.0,138.0,1418.0,0.0606423777565,0.821554770318,112.416107383,84.8513902205,31.8791946309,11.744966443,0.798586572438,0.201413427562,0.343419788665,0.656580211335,0.0227708533078,0.00119846596357,0.484419942474,0.458533077661,0.0330776605944
1607,1607,4046000,1273,1959.0,26233.0,876.0,3899.0,793.0,642.0,219.0,19.0,36.5,1959.0,1457.0,502.0,349100.0,5963.0,937.0,5026.0,5979.0,169.0,931.0,2313.0,2046.0,520.0,1163.0,0.21291185817,0.447166921899,132.630874728,107.375815354,36.6281986954,3.17778892791,0.743746809597,0.256253190403,0.157135669965,0.842864330035,0.0282655962536,0.155711657468,0.386853988961,0.342197691922,0.0869710653956
1608,1608,4046100,301,821.0,48060.0,524.0,2224.0,555.0,374.0,59.0,17.0,33.0,821.0,654.0,167.0,582500.0,3335.0,972.0,2363.0,3341.0,177.0,17.0,1798.0,1301.0,48.0,1602.0,0.0900927865908,0.638246041413,166.117928764,111.942532176,17.6593834181,5.08829691709,0.79658952497,0.20341047503,0.291454272864,0.708545727136,0.0529781502544,0.00508829691709,0.538162226878,0.389404369949,0.0143669560012
1609,1609,4046200,984,2157.0,40637.0,1017.0,5293.0,1234.0,788.0,193.0,0.0,31.5,2157.0,1690.0,467.0,377900.0,7997.0,2002.0,5995.0,8481.0,306.0,812.0,3485.0,3211.0,667.0,1328.0,0.116024053767,0.471488178025,145.501709704,92.9135715128,22.7567503832,0.0,0.783495595735,0.216504404265,0.250343878955,0.749656121045,0.0360806508666,0.0957434264827,0.410918523759,0.378611012852,0.0786463860394
1610,1610,4046300,358,1034.0,41339.0,591.0,2231.0,495.0,252.0,72.0,0.0,33.3,1034.0,764.0,270.0,733600.0,3598.0,741.0,2857.0,3598.0,34.0,19.0,1205.0,2248.0,92.0,1376.0,0.0994997220678,0.571566731141,137.576431351,70.0389105058,20.0111172874,0.0,0.738878143133,0.261121856867,0.205947748749,0.794052251251,0.0094496942746,0.00528071150639,0.334908282379,0.624791550862,0.0255697609783
1611,1611,4046400,240,485.0,92303.0,522.0,961.0,146.0,217.0,193.0,25.0,32.2,485.0,365.0,120.0,644900.0,1333.0,917.0,416.0,1644.0,359.0,339.0,436.0,421.0,89.0,1320.0,0.14598540146,1.07628865979,88.8077858881,131.99513382,117.396593674,15.2068126521,0.752577319588,0.247422680412,0.687921980495,0.312078019505,0.218369829684,0.206204379562,0.265206812652,0.256082725061,0.0541362530414
1612,1612,4046500,297,1003.0,41615.0,576.0,2733.0,725.0,338.0,58.0,0.0,32.7,1003.0,657.0,346.0,742900.0,3926.0,1079.0,2847.0,3926.0,158.0,0.0,297.0,3471.0,0.0,1421.0,0.0756495160469,0.574277168495,184.66632705,86.0927152318,14.773306164,0.0,0.655034895314,0.344965104686,0.274834437086,0.725165562914,0.0402445236882,0.0,0.0756495160469,0.884105960265,0.0
